136.0,119.5,maison,6.5
41.5,46.0,maison,6.18465843842649
24.5,34.0,maison,6.18465843842649
31.0,8.5,bungalow,3.5
52.5,22.5,bungalow,5.0
143.0,79.0,bungalow,3.5355339059327378
120.5,34.0,bungalow,3.640054944640259
134.0,42.5,bungalow,3.640054944640259
131.5,70.5,eengezinswoning,3.5355339059327378
81.0,18.5,eengezinswoning,6.5
121.5,120.5,eengezinswoning,6.5
3.5,75.0,eengezinswoning,3.5
65.5,121.5,eengezinswoning,2.5
55.0,137.5,eengezinswoning,4.5
55.0,117.5,eengezinswoning,2.5
123.0,55.0,eengezinswoning,5.830951894845301
67.5,24.5,eengezinswoning,5.0
78.5,137.5,eengezinswoning,4.5
49.5,8.0,eengezinswoning,6.5
19.5,6.5,eengezinswoning,3.5
56.5,32.5,115.92666719934391,113.27181888559609
7490670.0
