27.5,117.5,maison,6.082762530298219
29.5,61.5,maison,6.082762530298219
15.5,101.0,maison,6.082762530298219
103.5,41.0,bungalow,3.0
124.5,105.0,bungalow,4.0
98.5,30.5,bungalow,3.0
125.5,45.0,bungalow,12.0
107.0,98.0,bungalow,3.0
143.0,91.5,eengezinswoning,2.5
13.5,35.5,eengezinswoning,10.5
104.0,56.0,eengezinswoning,5.522680508593631
95.5,69.5,eengezinswoning,5.522680508593631
123.0,72.5,eengezinswoning,2.0
100.5,108.5,eengezinswoning,3.0
123.0,62.5,eengezinswoning,2.0
127.0,116.5,eengezinswoning,4.0
142.0,81.0,eengezinswoning,2.5
32.0,41.5,eengezinswoning,4.0
27.0,29.5,eengezinswoning,4.0
141.0,2.0,eengezinswoning,2.0
46.0,20.0,92.15788460892423,123.99090081073516
90.79364860808192
