105.5,17.5,maison,6.5
129.5,53.5,maison,10.0
55.5,93.0,maison,11.0
106.0,83.5,bungalow,3.3541019662496847
92.0,33.5,bungalow,6.519202405202649
125.5,36.0,bungalow,4.5
75.5,132.0,bungalow,6.5
99.0,3.5,bungalow,3.5
20.5,129.5,eengezinswoning,3.0
123.5,108.0,eengezinswoning,18.580904176062045
77.5,89.0,eengezinswoning,11.0
113.0,38.5,eengezinswoning,4.5
140.5,125.0,eengezinswoning,5.0
56.5,122.5,eengezinswoning,11.10180165558726
6.0,107.5,eengezinswoning,2.0
140.0,112.0,eengezinswoning,5.0
30.5,2.0,eengezinswoning,2.0
9.5,135.5,eengezinswoning,3.0
117.5,94.0,eengezinswoning,3.3541019662496847
7.5,117.5,eengezinswoning,2.0
21.0,11.0,90.03779338761778,80.52713527574738
122.41011216935132
