Houses,Waters,Runs,Mean,Highest Value,Lowest Value,Runtime/map
15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0,15211650.0
