131.0,15.0,maison,14.5
91.0,93.5,maison,46.0
126.0,75.0,maison,15.5
65.5,40.0,maison,40.0
120.0,49.0,maison,15.5
93.0,50.5,maison,7.762087348130012
60.0,128.5,bungalow,14.0
72.0,16.0,bungalow,7.0
144.5,57.0,bungalow,5.5
90.0,133.5,bungalow,5.0
137.0,113.5,bungalow,7.0178344238090995
106.5,119.5,bungalow,4.5
77.0,122.0,bungalow,5.0
28.5,15.0,bungalow,15.0
30.0,116.5,bungalow,3.0
40.5,135.0,bungalow,7.5
92.0,31.0,eengezinswoning,4.0
11.0,9.5,eengezinswoning,9.5
145.0,72.0,eengezinswoning,7.0
95.5,6.5,eengezinswoning,5.0
133.5,132.0,eengezinswoning,4.0
77.5,63.0,eengezinswoning,7.762087348130012
90.5,19.0,eengezinswoning,4.0
104.0,26.5,eengezinswoning,4.0
94.0,119.0,eengezinswoning,4.5
145.5,129.5,eengezinswoning,4.0
121.5,128.0,eengezinswoning,4.0
31.0,3.5,eengezinswoning,2.5
15.0,123.0,eengezinswoning,4.5
2.0,24.5,eengezinswoning,2.0
108.5,11.0,eengezinswoning,5.0
27.5,131.0,eengezinswoning,4.5
145.0,42.0,eengezinswoning,7.0
41.5,6.5,eengezinswoning,2.5
98.5,73.0,eengezinswoning,12.0
43.0,115.0,eengezinswoning,2.0
57.0,10.5,eengezinswoning,7.0
53.0,113.0,eengezinswoning,2.0
128.5,98.5,eengezinswoning,7.0178344238090995
13.0,20.5,eengezinswoning,3.0
5.5,33.0,50.30725322048622,114.86174639964234
53.0,55.0,74.09956659223802,108.65039111355176
19429770.0
