87.0,88.5,maison,6.0
114.5,105.5,maison,6.0
56.5,92.0,maison,6.0
12.5,101.0,bungalow,3.0
21.0,28.5,bungalow,3.0
60.5,127.0,bungalow,3.0
90.0,133.5,bungalow,3.0
29.0,88.5,bungalow,3.0
96.5,118.5,eengezinswoning,2.0
76.0,24.0,eengezinswoning,2.0
128.0,6.0,eengezinswoning,2.0
20.0,10.0,eengezinswoning,2.0
35.5,101.0,eengezinswoning,2.0
21.0,138.0,eengezinswoning,2.0
103.0,10.0,eengezinswoning,2.0
141.5,124.5,eengezinswoning,2.0
21.5,120.5,eengezinswoning,2.0
148.5,88.0,eengezinswoning,2.0
72.5,139.5,eengezinswoning,2.0
49.5,7.0,eengezinswoning,7.0
6.0,43.0,133.708071164085,80.58572153073041
11451510.0
