11.0,53.0,maison,6.0
141.5,62.0,maison,6.5
64.0,109.5,maison,6.0
54.5,129.5,maison,9.5
61.0,25.0,maison,6.0
7.5,36.5,maison,6.0
121.5,10.0,bungalow,3.0
10.0,136.5,bungalow,6.0
36.5,95.5,bungalow,4.5
136.5,92.0,bungalow,4.5
96.5,42.0,bungalow,3.5
146.0,122.5,bungalow,3.0
55.0,51.5,bungalow,3.0
9.0,84.5,bungalow,3.5
36.0,7.5,bungalow,3.0413812651491097
65.0,62.0,bungalow,3.0
25.5,27.0,eengezinswoning,5.0990195135927845
129.5,20.5,eengezinswoning,3.0
15.0,73.0,eengezinswoning,3.5
86.5,138.5,eengezinswoning,3.5
40.0,67.5,eengezinswoning,2.5
3.0,16.5,eengezinswoning,3.0
143.5,47.5,eengezinswoning,6.5
33.0,116.5,eengezinswoning,6.0
144.0,104.0,eengezinswoning,4.5
85.0,40.5,eengezinswoning,3.5
100.0,9.0,eengezinswoning,2.5
145.5,15.5,eengezinswoning,3.5
19.0,115.0,eengezinswoning,5.70087712549569
29.5,130.5,eengezinswoning,6.0
51.0,97.0,eengezinswoning,4.5
94.5,19.5,eengezinswoning,2.5
36.0,57.0,eengezinswoning,2.5
135.0,127.0,eengezinswoning,3.0
46.5,18.0,eengezinswoning,3.0413812651491097
147.0,4.0,eengezinswoning,3.5
6.5,103.5,eengezinswoning,5.70087712549569
112.0,28.0,eengezinswoning,8.139410298049853
16.5,14.0,eengezinswoning,5.0990195135927845
66.5,95.5,eengezinswoning,6.0
83.5,50.0,133.99160467822776,137.20261572313615
48.0,68.0,64.54131976661462,92.00050332146205
15081450.0
