90.0,4.0,maison,160
138.5,62.5,maison,10.5
16.5,97.0,maison,16.5
96.5,108.0,bungalow,34.5
65.5,124.0,bungalow,3.5
65.0,135.5,bungalow,4.0
143.0,40.0,bungalow,6.0
95.0,65.0,bungalow,7.0
79.0,129.5,eengezinswoning,3.5
62.5,111.0,eengezinswoning,5.0
5.5,112.5,eengezinswoning,5.5
46.0,133.0,eengezinswoning,9.0
24.5,126.5,eengezinswoning,12.529964086141668
3.5,124.5,eengezinswoning,3.5
132.5,116.5,eengezinswoning,2.692582403567252
22.5,55.0,eengezinswoning,22.5
129.0,43.5,eengezinswoning,6.0
80.0,64.5,eengezinswoning,7.0
82.0,39.5,eengezinswoning,17.0
141.5,127.0,eengezinswoning,2.692582403567252
30.5,12.5,79.88226544988996,109.70088692307445
338.9151288932762
