65.0,25.0,maison,8.0
134.0,83.5,maison,7.5
24.5,7.0,maison,7.0
107.5,23.0,bungalow,6.800735254367722
123.0,11.5,bungalow,6.800735254367722
134.0,60.0,bungalow,3.0
107.5,86.5,bungalow,3.5
107.0,97.5,bungalow,3.5
58.0,4.0,eengezinswoning,4.0
84.0,31.0,eengezinswoning,2.0
74.5,76.0,eengezinswoning,6.5
96.5,49.0,eengezinswoning,10.965856099730654
88.0,15.5,eengezinswoning,7.5
59.5,124.5,eengezinswoning,17.5
125.5,126.0,eengezinswoning,16.0
94.0,34.0,eengezinswoning,2.0
135.0,70.5,eengezinswoning,3.0
127.0,101.5,eengezinswoning,7.5
110.0,135.5,eengezinswoning,6.5
60.0,78.5,eengezinswoning,6.5
11.5,25.5,52.02910551503975,143.93340579571367
8017260.0
