142.0,129.5,maison,7.0
76.0,60.0,maison,60.0
68.0,111.0,maison,28.5
78.5,22.5,bungalow,9.5
129.0,47.0,bungalow,21.0
109.0,108.5,bungalow,7.0
125.5,14.0,bungalow,14.0
126.0,107.5,bungalow,7.0
104.5,4.5,eengezinswoning,4.5
139.0,67.5,eengezinswoning,13.0
109.0,125.5,eengezinswoning,9.5
147.5,114.0,eengezinswoning,4.5
146.5,3.5,eengezinswoning,3.5
86.5,134.5,eengezinswoning,7.5
92.0,5.5,eengezinswoning,4.5
109.0,73.0,eengezinswoning,22.0
98.0,27.0,eengezinswoning,9.5
147.0,51.5,eengezinswoning,5.0
13.5,133.0,eengezinswoning,9.0
16.5,23.0,eengezinswoning,16.5
12.5,32.0,74.53108442507093,109.38055919041773
11442030.0
